tm3856	mutant
tm3858	mutant
tm3859	mutant
tm3860	mutant
tm3861	mutant
tm3862	mutant
tm3863	mutant
tm3865	mutant
tm3866	mutant
tm3867	mutant
tm3868	mutant
tm3870	mutant
tm3871	mutant
tm3872	mutant
tm3873	mutant
tm3874	mutant
tm3875	mutant
tm3876	mutant
tm3877	mutant
tm3878	mutant
tm3879	mutant
tm3880	mutant
tm3883	mutant
tm3884	mutant
tm3885	mutant
tm3886	mutant
tm3887	mutant
tm3888	mutant
tm3889	mutant
tm3890	mutant
tm3892	mutant
tm3893	mutant
tm3895	mutant
tm3896	mutant
tm3898	mutant
tm3899	mutant
tm3900	mutant
tm3901	mutant
tm3902	mutant
tm3903	mutant
tm3905	mutant
tm3906	mutant
tm3910	mutant
tm3911	mutant
tm3912	mutant
tm3913	mutant
tm3914	mutant
tm3915	mutant
tm3916	mutant
tm3917	mutant
tm3918	mutant
tm3919	mutant
tm3920	mutant
tm3921	mutant
tm3922	mutant
tm3923	mutant
tm3924	mutant
tm3925	mutant
tm3926	mutant
tm3928	mutant
tm3929	mutant
tm3931	mutant
tm3933	mutant
tm3934	mutant
tm3935	mutant
tm3936	mutant
tm3937	mutant
tm3938	mutant
tm3939	mutant
tm3940	mutant
tm3941	mutant
tm3942	mutant
tm3943	mutant
tm3944	mutant
tm3945	mutant
tm3946	mutant
tm3947	mutant
tm3948	mutant
tm3949	mutant
tm3950	mutant
tm3951	mutant
tm3952	mutant
tm3953	mutant
tm3955	mutant
tm3956	mutant
tm3958	mutant
tm3959	mutant
tm3961	mutant
tm3962	mutant
tm3963	mutant
tm3964	mutant
tm3965	mutant
tm3966	mutant
tm3967	mutant
tm3968	mutant
tm3969	mutant
tm3970	mutant
tm3971	mutant
tm3972	mutant
tm3973	mutant
tm3974	mutant
tm3976	mutant
tm3977	mutant
tm3978	mutant
tm3979	mutant
tm3980	mutant
tm3981	mutant
tm3982	mutant
tm3983	mutant
tm3984	mutant
tm3985	mutant
tm3986	mutant
tm3988	mutant
tm3989	mutant
tm3990	mutant
tm3991	mutant
tm3992	mutant
tm3993	mutant
tm3994	mutant
tm3995	mutant
tm3996	mutant
tm3997	mutant
tm3998	mutant
tm4000	mutant
tm4001	mutant
tm4002	mutant
tm4003	mutant
tm4004	mutant
tm4005	mutant
tm4006	mutant
tm4007	mutant
tm4008	mutant
tm4009	mutant
tm4010	mutant
tm4011	mutant
tm4012	mutant
tm4013	mutant
tm4014	mutant
tm4015	mutant
tm4016	mutant
tm4017	mutant
tm4019	mutant
tm4020	mutant
tm4021	mutant
tm4022	mutant
tm4023	mutant
tm4024	mutant
tm4025	mutant
tm4026	mutant
tm4027	mutant
tm4028	mutant
tm4029	mutant
tm4030	mutant
tm4031	mutant
tm4032	mutant
tm4033	mutant
tm4034	mutant
tm4035	mutant
tm4036	mutant
tm4037	mutant
tm4038	mutant
tm4039	mutant
tm4040	mutant
tm4041	mutant
tm4042	mutant
tm4043	mutant
tm4044	mutant
tm4045	mutant
tm4046	mutant
tm4047	mutant
tm4048	mutant
tm4049	mutant
tm4050	mutant
tm4051	mutant
tm4052	mutant
tm4053	mutant
tm4054	mutant
tm4055	mutant
tm4056	mutant
tm4057	mutant
tm4058	mutant
tm4059	mutant
tm4060	mutant
tm4061	mutant
tm4062	mutant
tm4063	mutant
tm4065	mutant
tm4066	mutant
tm4067	mutant
tm4068	mutant
tm4069	mutant
tm4070	mutant
tm4071	mutant
tm4072	mutant
tm4073	mutant
tm4074	mutant
tm4075	mutant
tm4076	mutant
tm4077	mutant
tm4079	mutant
tm4081	mutant
tm4082	mutant
tm4083	mutant
tm4084	mutant
tm4085	mutant
tm4086	mutant
tm4087	mutant
tm4088	mutant
tm4089	mutant
tm4090	mutant
tm4091	mutant
tm4092	mutant
tm4094	mutant
tm4095	mutant
tm4096	mutant
tm4097	mutant
tm4098	mutant
tm4099	mutant
tm4100	mutant
tm4101	mutant
tm4102	mutant
tm4103	mutant
tm4104	mutant
tm4105	mutant
tm4106	mutant
tm4107	mutant
tm4109	mutant
tm4110	mutant
tm4111	mutant
tm4112	mutant
tm4113	mutant
tm4114	mutant
tm4115	mutant
tm4116	mutant
tm4117	mutant
tm4118	mutant
tm4120	mutant
tm4121	mutant
tm4122	mutant
tm4123	mutant
tm4124	mutant
tm4125	mutant
tm4127	mutant
tm4129	mutant
tm4131	mutant
tm4132	mutant
tm4133	mutant
tm4134	mutant
tm4136	mutant
tm4137	mutant
tm4138	mutant
tm4139	mutant
tm4141	mutant
tm4144	mutant
tm4145	mutant
tm4146	mutant
tm4148	mutant
tm4149	mutant
tm4150	mutant
tm4151	mutant
tm4152	mutant
tm4153	mutant
tm4155	mutant
tm4156	mutant
tm4157	mutant
tm4158	mutant
tm4159	mutant
tm4160	mutant
tm4161	mutant
tm4162	mutant
tm4163	mutant
tm4164	mutant
tm4165	mutant
tm4166	mutant
tm4167	mutant
tm4168	mutant
tm4169	mutant
tm4170	mutant
tm4171	mutant
tm4172	mutant
tm4173	mutant
tm4174	mutant
tm4176	mutant
tm4177	mutant
tm4178	mutant
tm4179	mutant
tm4180	mutant
tm4181	mutant
tm4182	mutant
tm4183	mutant
tm4184	mutant
tm4185	mutant
tm4186	mutant
tm4187	mutant
tm4189	mutant
tm4190	mutant
tm4191	mutant
tm4192	mutant
tm4193	mutant
tm4194	mutant
tm4195	mutant
tm4196	mutant
tm4197	mutant
tm4188	mutant
tm4198	mutant
tm4200	mutant
tm4201	mutant
tm4202	mutant
tm4203	mutant
tm4204	mutant
tm4205	mutant
tm4206	mutant
tm4207	mutant
tm4208	mutant
tm4209	mutant
tm4210	mutant
tm4211	mutant
tm4212	mutant
tm4213	mutant
tm4214	mutant
tm4215	mutant
tm4216	mutant
tm4217	mutant
tm4218	mutant
tm4219	mutant
tm4220	mutant
tm4221	mutant
tm4222	mutant
tm4223	mutant
tm4224	mutant
tm4225	mutant
tm4226	mutant
tm4227	mutant
tm4228	mutant
tm4229	mutant
tm4230	mutant
tm4232	mutant
tm4233	mutant
tm4234	mutant
tm4235	mutant
tm4236	mutant
tm4237	mutant
tm4238	mutant
tm4239	mutant
tm4240	mutant
tm4241	mutant
tm4243	mutant
tm4244	mutant
tm4245	mutant
tm4246	mutant
tm4247	mutant
tm4248	mutant
tm4249	mutant
tm4250	mutant
tm4251	mutant
tm4253	mutant
tm4254	mutant
tm4255	mutant
tm4256	mutant
tm4257	mutant
tm4258	mutant
tm4259	mutant
tm4260	mutant
tm4261	mutant
tm4262	mutant
tm4263	mutant
tm4264	mutant
tm4265	mutant
tm4266	mutant
tm4267	mutant
tm4268	mutant
tm4269	mutant
tm4270	mutant
tm4271	mutant
tm4272	mutant
tm4273	mutant
tm4274	mutant
tm4275	mutant
tm4276	mutant
tm4277	mutant
tm4278	mutant
tm4279	mutant
tm4280	mutant
tm4281	mutant
tm4282	mutant
tm4283	mutant
tm4284	mutant
tm4285	mutant
tm4287	mutant
tm4288	mutant
tm4289	mutant
tm4290	mutant
tm4291	mutant
tm4292	mutant
tm4293	mutant
tm4294	mutant
tm4295	mutant
tm4296	mutant
tm4297	mutant
tm4298	mutant
tm4299	mutant
tm4300	mutant
tm4301	mutant
tm4302	mutant
tm4304	mutant
tm4305	mutant
tm4306	mutant
tm4308	mutant
tm4309	mutant
tm4311	mutant
tm4312	mutant
tm4313	mutant
tm4314	mutant
tm4315	mutant
tm4316	mutant
tm4317	mutant
tm4318	mutant
tm4319	mutant
tm4320	mutant
tm4322	mutant
tm4323	mutant
tm4324	mutant
tm4325	mutant
tm4326	mutant
tm4327	mutant
tm4328	mutant
tm4330	mutant
tm4331	mutant
tm4332	mutant
tm4333	mutant
tm4334	mutant
tm4335	mutant
tm4336	mutant
tm4337	mutant
tm4338	mutant
tm4339	mutant
tm4340	mutant
tm4341	mutant
tm4342	mutant
tm4343	mutant
tm4344	mutant
tm4345	mutant
tm4346	mutant
tm4347	mutant
tm4348	mutant
tm4349	mutant
tm4350	mutant
tm4352	mutant
tm4353	mutant
tm4354	mutant
tm4355	mutant
tm4356	mutant
tm4357	mutant
tm4358	mutant
tm4359	mutant
tm4360	mutant
tm4362	mutant
tm4363	mutant
tm4364	mutant
tm4366	mutant
tm4367	mutant
tm4368	mutant
tm4369	mutant
tm4370	mutant
tm4371	mutant
tm4372	mutant
tm4373	mutant
tm4374	mutant
tm4375	mutant
tm4376	mutant
tm4377	mutant
tm4378	mutant
tm4379	mutant
tm4380	mutant
tm4381	mutant
tm4382	mutant
tm4383	mutant
tm4384	mutant
tm4385	mutant
tm4386	mutant
tm4387	mutant
tm4388	mutant
tm4389	mutant
tm4390	mutant
tm4391	mutant
tm4392	mutant
tm4393	mutant
tm4394	mutant
tm4395	mutant
tm4396	mutant
tm4397	mutant
tm4398	mutant
tm4399	mutant
tm4400	mutant
tm4401	mutant
tm4402	mutant
tm4403	mutant
tm4404	mutant
tm4405	mutant
tm4406	mutant
tm4407	mutant
tm4408	mutant
tm4409	mutant
tm4410	mutant
tm4411	mutant
tm4412	mutant
tm4413	mutant
tm4414	mutant
tm4417	mutant
tm4418	mutant
tm4419	mutant
tm4420	mutant
tm4421	mutant
tm4422	mutant
tm4423	mutant
tm4424	mutant
tm4425	mutant
tm4426	mutant
tm4427	mutant
tm4428	mutant
tm4429	mutant
tm4430	mutant
tm4431	mutant
tm4432	mutant
tm4433	mutant
tm4436	mutant
tm4437	mutant
tm4438	mutant
tm4439	mutant
tm4440	mutant
tm4441	mutant
tm4442	mutant
tm4443	mutant
tm4444	mutant
tm4445	mutant
tm4446	mutant
tm4447	mutant
tm4448	mutant
tm4449	mutant
tm4450	mutant
tm4451	mutant
tm4452	mutant
tm4453	mutant
tm4454	mutant
tm4455	mutant
tm4456	mutant
tm4457	mutant
tm4458	mutant
tm4459	mutant
tm4460	mutant
tm4461	mutant
tm4462	mutant
tm4463	mutant
tm4464	mutant
tm4465	mutant
tm4467	mutant
tm4468	mutant
tm4469	mutant
tm4470	mutant
tm4471	mutant
tm4472	mutant
tm4473	mutant
tm4474	mutant
tm4475	mutant
tm4476	mutant
tm4477	mutant
tm4478	mutant
tm4479	mutant
tm4480	mutant
tm4481	mutant
tm4482	mutant
tm4483	mutant
tm4484	mutant
tm4485	mutant
tm4486	mutant
tm4488	mutant
tm4489	mutant
tm4490	mutant
tm4491	mutant
tm4492	mutant
tm4493	mutant
tm4494	mutant
tm4495	mutant
tm4496	mutant
tm4497	mutant
tm4498	mutant
tm4499	mutant
tm4500	mutant
tm4502	mutant
tm4503	mutant
tm4504	mutant
tm4506	mutant
tm4507	mutant
tm4508	mutant
tm4509	mutant
tm4510	mutant
tm4511	mutant
tm4512	mutant
tm4513	mutant
tm4514	mutant
tm4515	mutant
tm4516	mutant
tm4517	mutant
tm4518	mutant
tm4519	mutant
tm4520	mutant
tm4521	mutant
tm4522	mutant
tm4523	mutant
tm4524	mutant
tm4525	mutant
tm4526	mutant
tm4527	mutant
tm4528	mutant
tm4529	mutant
tm4531	mutant
tm4532	mutant
tm4533	mutant
tm4534	mutant
tm4535	mutant
tm4536	mutant
tm4538	mutant
tm4539	mutant
tm4541	mutant
tm4542	mutant
tm4543	mutant
tm4544	mutant
tm4545	mutant
tm4546	mutant
tm4547	mutant
tm4548	mutant
tm4549	mutant
tm4550	mutant
tm4551	mutant
tm4552	mutant
tm4553	mutant
tm4554	mutant
tm4555	mutant
tm4556	mutant
tm4557	mutant
tm4558	mutant
tm4559	mutant
tm4560	mutant
tm4561	mutant
tm4562	mutant
tm4563	mutant
tm4564	mutant
tm4565	mutant
tm4566	mutant
tm4567	mutant
tm4568	mutant
tm4569	mutant
tm4571	mutant
tm4572	mutant
tm4573	mutant
tm4574	mutant
tm4575	mutant
tm4576	mutant
tm4578	mutant
tm4580	mutant
tm4581	mutant
tm4582	mutant
tm4583	mutant
tm4584	mutant
tm4585	mutant
tm4586	mutant
tm4587	mutant
tm4588	mutant
tm4589	mutant
tm4590	mutant
tm4591	mutant
tm4593	mutant
tm4594	mutant
tm4595	mutant
tm4596	mutant
tm4597	mutant
tm4598	mutant
tm4599	mutant
tm4600	mutant
tm4601	mutant
tm4602	mutant
tm4603	mutant
tm4604	mutant
tm4606	mutant
tm4607	mutant
tm4608	mutant
tm4609	mutant
tm4610	mutant
tm4611	mutant
tm4612	mutant
tm4613	mutant
tm4614	mutant
tm4615	mutant
tm4616	mutant
tm4617	mutant
tm4618	mutant
tm4619	mutant
tm4620	mutant
tm4622	mutant
tm4623	mutant
tm4624	mutant
tm4625	mutant
tm4626	mutant
tm4627	mutant
tm4628	mutant
tm4629	mutant
tm4630	mutant
tm4631	mutant
tm4634	mutant
tm4636	mutant
tm4637	mutant
tm4638	mutant
tm4639	mutant
tm4640	mutant
tm4641	mutant
tm4642	mutant
tm4643	mutant
tm4645	mutant
tm4646	mutant
tm4648	mutant
tm4649	mutant
tm4650	mutant
tm4651	mutant
tm4652	mutant
tm4653	mutant
tm4654	mutant
tm4655	mutant
tm4656	mutant
tm4657	mutant
tm4658	mutant
tm4659	mutant
tm4660	mutant
tm4661	mutant
tm4662	mutant
tm4663	mutant
tm4664	mutant
tm4665	mutant
tm4666	mutant
tm4667	mutant
tm4668	mutant
tm4669	mutant
tm4670	mutant
tm4671	mutant
tm4672	mutant
tm4673	mutant
tm4674	mutant
tm4675	mutant
tm4676	mutant
tm4677	mutant
tm4678	mutant
tm4679	mutant
tm4680	mutant
tm4681	mutant
tm4682	mutant
tm4683	mutant
tm4684	mutant
tm4685	mutant
tm4686	mutant
tm4687	mutant
tm4688	mutant
tm4689	mutant
tm4691	mutant
tm4692	mutant
tm4694	mutant
tm4695	mutant
tm4696	mutant
tm4697	mutant
tm4698	mutant
tm4699	mutant
tm4700	mutant
tm4701	mutant
tm4702	mutant
tm4704	mutant
tm4705	mutant
tm4706	mutant
tm4707	mutant
tm4708	mutant
tm4709	mutant
tm4710	mutant
tm4711	mutant
tm4712	mutant
tm4713	mutant
tm4714	mutant
tm4716	mutant
tm4717	mutant
tm4718	mutant
tm4719	mutant
tm4720	mutant
tm4721	mutant
tm4724	mutant
tm4725	mutant
tm4726	mutant
tm4727	mutant
tm4728	mutant
tm4729	mutant
tm4730	mutant
tm4731	mutant
tm4732	mutant
tm4733	mutant
tm4734	mutant
tm4735	mutant
tm4736	mutant
tm4737	mutant
tm4738	mutant
tm4739	mutant
tm4740	mutant
tm4741	mutant
tm4742	mutant
tm4743	mutant
tm4744	mutant
tm4745	mutant
tm4746	mutant
tm4747	mutant
tm4748	mutant
tm4749	mutant
tm4750	mutant
tm4752	mutant
tm4753	mutant
tm4754	mutant
tm4755	mutant
tm4756	mutant
tm4757	mutant
tm4758	mutant
tm4759	mutant
tm4760	mutant
tm4761	mutant
tm4762	mutant
tm4763	mutant
tm4764	mutant
tm4765	mutant
tm4766	mutant
tm4767	mutant
tm4768	mutant
tm4769	mutant
tm4770	mutant
tm4772	mutant
tm4773	mutant
tm4774	mutant
tm4775	mutant
tm4776	mutant
tm4777	mutant
tm4778	mutant
tm4779	mutant
tm4780	mutant
tm4781	mutant
tm4782	mutant
tm4783	mutant
tm4784	mutant
tm4785	mutant
tm4786	mutant
tm4787	mutant
tm4788	mutant
tm4790	mutant
tm4791	mutant
tm4792	mutant
tm4793	mutant
tm4794	mutant
tm4795	mutant
tm4796	mutant
tm4797	mutant
tm4798	mutant
tm4800	mutant
tm4802	mutant
tm4803	mutant
tm4804	mutant
tm4806	mutant
tm4807	mutant
tm4808	mutant
tm4809	mutant
tm4810	mutant
tm4811	mutant
tm4812	mutant
tm4813	mutant
tm4814	mutant
tm4815	mutant
tm4816	mutant
tm4817	mutant
tm4818	mutant
tm4819	mutant
tm4820	mutant
tm4821	mutant
tm4822	mutant
tm4823	mutant
tm4824	mutant
tm4825	mutant
tm4826	mutant
tm4827	mutant
tm4828	mutant
tm4829	mutant
tm4830	mutant
tm4831	mutant
tm4832	mutant
tm4833	mutant
tm4834	mutant
tm4835	mutant
tm4836	mutant
tm4837	mutant
tm4839	mutant
tm4840	mutant
tm4841	mutant
tm4842	mutant
tm4843	mutant
tm4844	mutant
tm4845	mutant
tm4846	mutant
tm4847	mutant
tm4848	mutant
tm4849	mutant
tm4850	mutant
tm4851	mutant
tm4852	mutant
tm4853	mutant
tm4854	mutant
tm4855	mutant
tm4856	mutant
tm4857	mutant
tm4858	mutant
tm4859	mutant
tm4860	mutant
tm4861	mutant
tm4862	mutant
tm4863	mutant
tm4864	mutant
tm4865	mutant
tm4866	mutant
tm4867	mutant
tm4868	mutant
tm4869	mutant
tm4870	mutant
tm4871	mutant
tm4872	mutant
tm4873	mutant
tm4875	mutant
tm4876	mutant
tm4877	mutant
tm4878	mutant
tm4879	mutant
tm4880	mutant
tm4881	mutant
tm4882	mutant
tm4883	mutant
tm4884	mutant
tm4885	mutant
tm4886	mutant
tm4887	mutant
tm4888	mutant
tm4889	mutant
tm4890	mutant
tm4892	mutant
tm4894	mutant
tm4895	mutant
tm4896	mutant
tm4897	mutant
tm4898	mutant
tm4899	mutant
tm4900	mutant
tm4901	mutant
tm4902	mutant
tm4903	mutant
tm4905	mutant
tm4906	mutant
tm4907	mutant
tm4909	mutant
tm4908	mutant
tm4910	mutant
tm4911	mutant
tm4913	mutant
tm4914	mutant
tm4915	mutant
tm4916	mutant
tm4917	mutant
tm4918	mutant
tm4919	mutant
tm4924	mutant
tm4921	mutant
tm4922	mutant
tm4923	mutant
tm4920	mutant
tm4925	mutant
tm4926	mutant
tm4927	mutant
tm4928	mutant
tm4929	mutant
tm4930	mutant
tm4931	mutant
tm4932	mutant
tm4933	mutant
tm4934	mutant
tm4935	mutant
tm4936	mutant
tm4937	mutant
tm4938	mutant
tm4939	mutant
tm4940	mutant
tm4941	mutant
tm4942	mutant
tm4943	mutant
tm4944	mutant
tm4945	mutant
tm4946	mutant
tm4947	mutant
tm4948	mutant
tm4949	mutant
tm4950	mutant
tm4951	mutant
tm4952	mutant
tm4953	mutant
tm4954	mutant
tm4955	mutant
tm4956	mutant
tm4957	mutant
tm4958	mutant
tm4959	mutant
tm4960	mutant
tm4961	mutant
tm4962	mutant
tm4963	mutant
tm4964	mutant
tm4965	mutant
tm4966	mutant
tm4967	mutant
tm4968	mutant
tm4969	mutant
tm4970	mutant
tm4971	mutant
tm4972	mutant
tm4973	mutant
tm4974	mutant
tm4975	mutant
tm4976	mutant
tm4977	mutant
tm4978	mutant
tm4980	mutant
tm4981	mutant
tm4982	mutant
tm4983	mutant
tm4984	mutant
tm4985	mutant
tm4986	mutant
tm4987	mutant
tm4988	mutant
tm4989	mutant
tm4990	mutant
tm4991	mutant
tm4993	mutant
tm4994	mutant
tm4995	mutant
tm4996	mutant
tm4997	mutant
tm4998	mutant
tm4999	mutant
tm5000	mutant
tm5001	mutant
tm5002	mutant
tm5003	mutant
tm5004	mutant
tm5005	mutant
tm5006	mutant
tm5007	mutant
tm5008	mutant
tm5009	mutant
tm5010	mutant
tm5011	mutant
tm5012	mutant
tm5013	mutant
tm5014	mutant
tm5015	mutant
tm5016	mutant
tm5017	mutant
tm5018	mutant
tm5019	mutant
tm5020	mutant
tm5021	mutant
tm5022	mutant
tm5023	mutant
tm5024	mutant
tm5025	mutant
tm5026	mutant
tm5027	mutant
tm5028	mutant
tm5029	mutant
tm5030	mutant
tm5031	mutant
tm5032	mutant
tm5033	mutant
tm5034	mutant
tm5035	mutant
tm5036	mutant
tm5037	mutant
tm5038	mutant
tm5039	mutant
tm5040	mutant
tm5041	mutant
tm5042	mutant
tm5043	mutant
tm5044	mutant
tm5045	mutant
tm5046	mutant
tm5047	mutant
tm5048	mutant
tm5049	mutant
tm5050	mutant
tm5051	mutant
tm5052	mutant
tm5053	mutant
tm5054	mutant
tm5055	mutant
tm5056	mutant
tm5057	mutant
tm5058	mutant
tm5059	mutant
tm5060	mutant
tm5061	mutant
tm5062	mutant
tm5063	mutant
tm5064	mutant
tm5065	mutant
tm5066	mutant
tm5067	mutant
tm5068	mutant
tm5069	mutant
tm5070	mutant
tm5071	mutant
tm5073	mutant
tm5074	mutant
tm5075	mutant
tm5076	mutant
tm5077	mutant
tm5078	mutant
tm5079	mutant
tm5080	mutant
tm5081	mutant
tm5082	mutant
tm5083	mutant
tm5084	mutant
tm5085	mutant
tm5086	mutant
tm5087	mutant
tm5088	mutant
tm5089	mutant
tm5090	mutant
tm5091	mutant
tm5092	mutant
tm5093	mutant
tm5094	mutant
tm5095	mutant
tm5096	mutant
tm5097	mutant
tm5098	mutant
tm5099	mutant
tm5100	mutant
tm5101	mutant
tm5102	mutant
tm5104	mutant
tm5105	mutant
tm5106	mutant
tm5107	mutant
tm5108	mutant
tm5110	mutant
tm5111	mutant
tm5113	mutant
tm5114	mutant
tm5115	mutant
tm5116	mutant
tm5117	mutant
tm5118	mutant
tm5119	mutant
tm5120	mutant
tm5121	mutant
tm5122	mutant
tm5123	mutant
tm5124	mutant
tm5125	mutant
tm5126	mutant
tm5127	mutant
tm5128	mutant
tm5129	mutant
tm5130	mutant
tm5132	mutant
tm5133	mutant
tm5134	mutant
tm5135	mutant
tm5136	mutant
tm5137	mutant
tm5138	mutant
tm5139	mutant
tm5140	mutant
tm5141	mutant
tm5142	mutant
tm5143	mutant
tm5144	mutant
tm5145	mutant
tm5146	mutant
tm5147	mutant
tm5148	mutant
tm5149	mutant
tm5150	mutant
tm5151	mutant
tm5152	mutant
tm5153	mutant
tm5154	mutant
tm5155	mutant
tm5156	mutant
tm5157	mutant
tm5158	mutant
tm5159	mutant
tm5160	mutant
tm5161	mutant
tm5162	mutant
tm5163	mutant
tm5164	mutant
tm5165	mutant
tm5166	mutant
tm5167	mutant
tm5168	mutant
tm5169	mutant
tm5170	mutant
tm5171	mutant
tm5172	mutant
tm5173	mutant
tm5174	mutant
tm5175	mutant
tm5176	mutant
tm5177	mutant
tm5178	mutant
tm5179	mutant
tm5180	mutant
tm5181	mutant
tm5182	mutant
tm5183	mutant
tm5184	mutant
tm5185	mutant
tm5186	mutant
tm5187	mutant
tm5188	mutant
tm5189	mutant
tm5190	mutant
tm5191	mutant
tm5192	mutant
tm5193	mutant
tm5194	mutant
tm5195	mutant
tm5196	mutant
tm5197	mutant
tm5198	mutant
tm5199	mutant
tm5200	mutant
tm5201	mutant
tm5202	mutant
tm5203	mutant
tm5205	mutant
tm5206	mutant
tm5207	mutant
tm5208	mutant
tm5209	mutant
tm5210	mutant
tm5211	mutant
tm5212	mutant
tm5213	mutant
tm5214	mutant
tm5216	mutant
tm5217	mutant
tm5218	mutant
tm5219	mutant
tm5220	mutant
tm5221	mutant
tm5222	mutant
tm5223	mutant
tm5224	mutant
tm5225	mutant
tm5226	mutant
tm5227	mutant
tm5228	mutant
tm5229	mutant
tm5230	mutant
tm5231	mutant
tm5232	mutant
tm5233	mutant
tm5234	mutant
tm5235	mutant
tm5236	mutant
tm5237	mutant
tm5238	mutant
tm5239	mutant
tm5240	mutant
tm5242	mutant
tm5244	mutant
tm5245	mutant
tm5248	mutant
tm5249	mutant
tm5250	mutant
tm5251	mutant
tm5252	mutant
tm5253	mutant
tm5254	mutant
tm5255	mutant
tm5256	mutant
tm5257	mutant
tm5258	mutant
tm5259	mutant
tm5260	mutant
tm5261	mutant
tm5262	mutant
tm5263	mutant
tm5264	mutant
tm5265	mutant
tm5266	mutant
tm5267	mutant
tm5268	mutant
tm5269	mutant
tm5270	mutant
tm5271	mutant
tm5272	mutant
tm5273	mutant
tm5274	mutant
tm5275	mutant
tm5276	mutant
tm5278	mutant
tm5279	mutant
tm5280	mutant
tm5282	mutant
tm5283	mutant
tm5284	mutant
tm5285	mutant
tm5286	mutant
tm5287	mutant
tm5288	mutant
tm5289	mutant
tm5290	mutant
tm5291	mutant
tm5292	mutant
tm5293	mutant
tm5294	mutant
tm5295	mutant
tm5296	mutant
tm5297	mutant
tm5298	mutant
tm5299	mutant
tm5300	mutant
tm5301	mutant
tm5302	mutant
tm5303	mutant
tm5304	mutant
tm5305	mutant
tm5306	mutant
tm5307	mutant
tm5308	mutant
tm5309	mutant
tm5310	mutant
tm5311	mutant
tm5312	mutant
tm5313	mutant
tm5314	mutant
tm5315	mutant
tm5316	mutant
tm5319	mutant
tm5320	mutant
tm5321	mutant
tm5322	mutant
tm5323	mutant
tm5324	mutant
tm5325	mutant
tm5326	mutant
tm5327	mutant
tm5328	mutant
tm5329	mutant
tm5330	mutant
tm5331	mutant
tm5332	mutant
tm5333	mutant
tm5334	mutant
tm5335	mutant
tm5336	mutant
tm5337	mutant
tm5338	mutant
tm5339	mutant
tm5340	mutant
tm5341	mutant
tm5342	mutant
tm5344	mutant
tm5345	mutant
tm5346	mutant
tm5347	mutant
tm5348	mutant
tm5349	mutant
tm5350	mutant
tm5351	mutant
tm5352	mutant
tm5353	mutant
tm5354	mutant
tm5355	mutant
tm5356	mutant
tm5358	mutant
tm5359	mutant
tm5360	mutant
tm5361	mutant
tm5362	mutant
tm5363	mutant
tm5364	mutant
tm5365	mutant
tm5366	mutant
tm5367	mutant
tm5368	mutant
tm5369	mutant
tm5370	mutant
tm5371	mutant
tm5372	mutant
tm5373	mutant
tm5374	mutant
tm5375	mutant
tm5376	mutant
tm5377	mutant
tm5378	mutant
tm5379	mutant
tm5380	mutant
tm5381	mutant
tm5382	mutant
tm5383	mutant
tm5384	mutant
tm5385	mutant
tm5387	mutant
tm5389	mutant
tm5390	mutant
tm5391	mutant
tm5392	mutant
tm5393	mutant
tm5394	mutant
tm5395	mutant
tm5396	mutant
tm5397	mutant
tm5398	mutant
tm5400	mutant
tm5401	mutant
tm5402	mutant
tm5403	mutant
tm5404	mutant
tm5405	mutant
tm5407	mutant
tm5408	mutant
tm5409	mutant
tm5410	mutant
tm5411	mutant
tm5412	mutant
tm5413	mutant
tm5414	mutant
tm5415	mutant
tm5416	mutant
tm5417	mutant
tm5418	mutant
tm5419	mutant
tm5420	mutant
tm5421	mutant
tm5422	mutant
tm5423	mutant
tm5424	mutant
tm5425	mutant
tm5426	mutant
tm5399	mutant
tm5428	mutant
tm5430	mutant
tm5431	mutant
tm5432	mutant
tm5433	mutant
tm5434	mutant
tm5435	mutant
tm5436	mutant
tm5437	mutant
tm5438	mutant
tm5439	mutant
tm5440	mutant
tm5441	mutant
tm5442	mutant
tm5443	mutant
tm5444	mutant
tm5445	mutant
tm5446	mutant
tm5447	mutant
tm5448	mutant
tm5449	mutant
tm5450	mutant
tm5451	mutant
tm5452	mutant
tm5453	mutant
tm5454	mutant
tm5455	mutant
tm5456	mutant
tm5457	mutant
tm5458	mutant
tm5459	mutant
tm5460	mutant
tm5461	mutant
tm5462	mutant
tm5463	mutant
tm5464	mutant
tm5466	mutant
tm5467	mutant
tm5468	mutant
tm5469	mutant
tm5470	mutant
tm5471	mutant
tm5472	mutant
tm5473	mutant
tm5474	mutant
tm5475	mutant
tm5476	mutant
tm5477	mutant
tm5479	mutant
tm5480	mutant
tm5481	mutant
tm5482	mutant
tm5483	mutant
tm5484	mutant
tm5485	mutant
tm5486	mutant
tm5487	mutant
tm5488	mutant
tm5489	mutant
tm5490	mutant
tm5491	mutant
tm5492	mutant
tm5493	mutant
tm5494	mutant
tm5495	mutant
tm5496	mutant
tm5497	mutant
tm5498	mutant
tm5499	mutant
tm5500	mutant
tm5501	mutant
tm5502	mutant
tm5503	mutant
tm5504	mutant
tm5505	mutant
tm5506	mutant
tm5507	mutant
tm5508	mutant
tm5509	mutant
tm5510	mutant
tm5511	mutant
tm5512	mutant
tm5513	mutant
tm5514	mutant
tm5515	mutant
tm5516	mutant
tm5517	mutant
tm5518	mutant
tm5519	mutant
tm5520	mutant
tm5521	mutant
tm5522	mutant
tm5523	mutant
tm5524	mutant
tm5525	mutant
tm5526	mutant
tm5527	mutant
